TimeOfDay;DayOfYear;BaseTemperature;BaseHumidity;ActualTemperature;ActualHumidity;PrecipChange;PrecipIntensity;PrecipTemperature;PrecipDuration;CloudCover;Fogginess;WindSpeed;WindDirection;Raining;Thundering;Snowing;GRPT;GWPT;GAPT;CRPT;CWPT;CAPT;GRTPT;GWTPT;CRTPT;CWTPT;TPBT;TPT;TPET;AvgAge;AvgAgeNonzero;MaxAge;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000852;0.0003480001;0.05396199;0.0002359999;0.06233399;0.02555201;0.04822401;0.008;1.012658;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000858;0.0003660001;0.08067399;0.0002879999;0.06237199;0.02555201;0.06279001;0.009;1.011236;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000872;0.0003600001;0.080672;0.0002879999;0.08915599;0.03815001;0.0767;0.009;1.011236;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000864;0.000362;0.080672;0.0002879998;0.08911598;0.03815001;0.076704;0.009;1.011236;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008580001;0.00036;0.08066999;0.0002879999;0.08910398;0.03815001;0.07661401;0.009;1.011236;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008560001;0.000346;0.053832;0.0002179999;0.08908198;0.03814601;0.076392;0.009;1.011236;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008580001;0.000354;0.053832;0.0002179999;0.06221399;0.02576401;0.062474;0.009;1.011236;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00085;0.000352;0.05383;0.0002179999;0.06220399;0.02576401;0.062482;0.009;1.011236;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008539999;0.0003480001;0.05382599;0.0002179999;0.062188;0.02576001;0.062432;0.009;1.011236;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008599999;0.00035;0.053824;0.0002199999;0.06220999;0.02576001;0.062594;0.009;1.011236;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008679999;0.00035;0.053826;0.0002199999;0.06221199;0.02576001;0.06264;0.009;1.011236;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008759999;0.000356;0.053832;0.0002199999;0.062278;0.02576001;0.06309599;0.009;1.011236;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008699998;0.000374;0.080424;0.0002759999;0.08892199;0.03810401;0.07759;0.01;1.010101;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008619998;0.00037;0.080426;0.0002759999;0.08892999;0.03810401;0.07775999;0.01;1.010101;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008599999;0.000368;0.080428;0.0002759999;0.08893398;0.03810401;0.07776599;0.01;1.010101;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008539999;0.0003699999;0.080428;0.0002759999;0.08892798;0.03810401;0.07776799;0.01;1.010101;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000838;0.000356;0.053672;0.0002139999;0.0621;0.025064;0.06291199;0.01;1.010101;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008459999;0.000358;0.053672;0.0002139999;0.062108;0.025064;0.062994;0.01;1.010101;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00085;0.000358;0.053672;0.0002139999;0.062088;0.025066;0.06316199;0.01;1.010101;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008399999;0.000358;0.053674;0.0002159999;0.06205;0.02506601;0.06319599;0.01;1.010101;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000836;0.000354;0.053672;0.0002159999;0.062062;0.02506601;0.06316599;0.01;1.010101;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008559999;0.000354;0.053674;0.0002159999;0.062068;0.02506801;0.06323199;0.01;1.010101;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000848;0.000382;0.08133;0.0002639999;0.062122;0.02506801;0.06345799;0.011;1.018519;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000858;0.000376;0.08133;0.0002639999;0.08989;0.03743001;0.07746799;0.011;1.018519;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008580001;0.000376;0.081336;0.0002619999;0.089904;0.03742801;0.07732399;0.011;1.018519;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008440001;0.000368;0.08133601;0.0002599999;0.089916;0.03743001;0.07737799;0.011;1.018519;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008440001;0.000356;0.054632;0.0002099999;0.089848;0.03742801;0.06256399;0.011;1.018519;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008300001;0.000364;0.054632;0.0002099999;0.063096;0.02483001;0.04884;0.011;1.018519;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008340001;0.000364;0.054632;0.0002119999;0.063094;0.02483201;0.048626;0.011;1.018519;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008420001;0.000366;0.054634;0.0002119999;0.063124;0.02483401;0.04856;0.011;1.018519;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008459999;0.00037;0.05464001;0.0002119999;0.063118;0.02483801;0.04853;0.011;1.018519;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000842;0.000364;0.05464001;0.0002119999;0.063104;0.02483601;0.048468;0.011;1.018519;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008359998;0.000368;0.05464001;0.0002139999;0.063144;0.02483401;0.048506;0.011;1.018519;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008339999;0.000386;0.08117801;0.0002679999;0.08971201;0.03719601;0.06291799;0.012;1.016949;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008299998;0.00039;0.08117801;0.0002659999;0.089694;0.03719601;0.06271599;0.012;1.016949;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008199999;0.000392;0.08117601;0.0002639999;0.08975202;0.03719601;0.06296799;0.012;1.016949;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008159999;0.000384;0.081168;0.0002639999;0.08971201;0.03719601;0.062932;0.012;1.016949;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000812;0.000368;0.05457399;0.0002099999;0.06308199;0.024854;0.048492;0.012;1.016949;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000818;0.000368;0.05457199;0.0002099999;0.06306399;0.02485601;0.048298;0.012;1.016949;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000824;0.0003659999;0.05456999;0.0002099999;0.063068;0.02485601;0.04829;0.012;1.016949;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008280001;0.00036;0.05456999;0.0002099999;0.063094;0.02485401;0.04833799;0.012;1.016949;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008460001;0.000356;0.05456999;0.0002099999;0.063102;0.02485601;0.04833399;0.012;1.016949;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008400001;0.000354;0.05456999;0.0002099999;0.063096;0.02485601;0.04824998;0.012;1.016949;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000842;0.000362;0.081962;0.0002679999;0.063254;0.02485601;0.04815799;0.013;1.015625;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000852;0.00037;0.08196599;0.0002659999;0.090756;0.03727401;0.06217198;0.013;1.015625;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008460001;0.000378;0.08197398;0.0002659999;0.090782;0.03727601;0.06225599;0.013;1.015625;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008180001;0.0003799999;0.08197399;0.0002659999;0.09077999;0.03727401;0.06221;0.013;1.015625;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008260001;0.0003499999;0.054318;0.0002179999;0.09073799;0.03727401;0.062092;0.013;1.015625;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000822;0.0003539999;0.05431999;0.0002179999;0.062986;0.024914;0.04807601;0.013;1.015625;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000818;0.000354;0.05431399;0.0002179999;0.062964;0.024914;0.04831001;0.013;1.015625;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000822;0.000354;0.05431399;0.0002199999;0.06309201;0.024914;0.04823401;0.013;1.015625;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000818;0.00035;0.05430599;0.0002179999;0.06309601;0.024916;0.05942801;0.013;1.015625;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000816;0.0003419999;0.05430799;0.0002199999;0.06305;0.02491401;0.05918201;0.013;1.015625;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00081;0.000338;0.05430799;0.0002179999;0.06301;0.02491001;0.05911401;0.013;1.015625;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000808;0.000366;0.08136999;0.0002759999;0.09011801;0.03711001;0.07429402;0.014;1.021898;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000802;0.0003660001;0.08136999;0.0002759999;0.09013601;0.03711001;0.07434001;0.014;1.021898;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008020001;0.0003740001;0.08136999;0.0002799999;0.090266;0.03711201;0.07428401;0.014;1.021898;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008040001;0.000372;0.081374;0.0002779999;0.09027001;0.03711401;0.07455601;0.014;1.021898;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008060001;0.000364;0.054836;0.0002239999;0.063678;0.024754;0.06021801;0.014;1.021898;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008;0.000358;0.054836;0.0002239999;0.063688;0.024752;0.06030001;0.014;1.021898;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000812;0.000358;0.054838;0.0002259999;0.06363999;0.024748;0.06004801;0.014;1.021898;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000822;0.000358;0.054838;0.0002259999;0.06367799;0.02474801;0.05998801;0.014;1.021898;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00083;0.0003559999;0.054838;0.0002259999;0.06369198;0.02474401;0.05992401;0.014;1.021898;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000822;0.000354;0.054838;0.0002259999;0.06371599;0.02474401;0.06016801;0.014;1.021898;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008180001;0.000372;0.08141401;0.0002819999;0.06368998;0.02474601;0.06017201;0.015;1.020408;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008260001;0.000378;0.081416;0.0002819999;0.09032998;0.03721001;0.07545801;0.015;1.020408;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008280001;0.00038;0.081416;0.0002819999;0.09033199;0.03720801;0.07545801;0.015;1.020408;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008300002;0.000386;0.081422;0.0002839999;0.09031399;0.03720801;0.07552601;0.015;1.020408;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008180001;0.000378;0.05403;0.0002259999;0.09016399;0.03720801;0.07546801;0.015;1.020408;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000822;0.000374;0.054032;0.0002279999;0.06270199;0.02479001;0.061482;0.015;1.020408;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000822;0.000366;0.054028;0.0002279999;0.06267199;0.02478801;0.06141;0.015;1.020408;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008300001;0.000364;0.054026;0.0002299999;0.06269599;0.02478801;0.0616;0.015;1.020408;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000822;0.000368;0.054032;0.0002299999;0.06270999;0.02478801;0.061926;0.015;1.020408;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000816;0.000372;0.05403;0.0002299999;0.06271199;0.02478601;0.061832;0.015;1.020408;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000814;0.000374;0.054036;0.0002299999;0.06273399;0.02478801;0.061728;0.015;1.020408;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00081;0.00041;0.081342;0.0002859999;0.08993599;0.03743601;0.07613;0.016;1.025641;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000806;0.000416;0.081342;0.0002859999;0.08995199;0.03743601;0.06498001;0.016;1.025641;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000812;0.00042;0.08134;0.0002839999;0.08998199;0.03743801;0.06498801;0.016;1.025641;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000808;0.000422;0.08134;0.0002839999;0.08997799;0.03744001;0.06503201;0.016;1.025641;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008000002;0.000392;0.054276;0.0002259999;0.06285;0.025238;0.04980401;0.016;1.025641;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007980002;0.0003879999;0.054268;0.0002259999;0.06283;0.025238;0.04979001;0.016;1.025641;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007960002;0.0003819999;0.05426599;0.0002219999;0.062674;0.02523801;0.049988;0.016;1.025641;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008000002;0.000384;0.05425799;0.0002219999;0.062634;0.02523601;0.04966;0.016;1.025641;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008120002;0.000376;0.05425799;0.0002219999;0.062654;0.02523801;0.049764;0.016;1.025641;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008180001;0.000376;0.05425999;0.0002219999;0.06262799;0.02524001;0.04981;0.016;1.025641;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008140001;0.000398;0.08139799;0.0002859999;0.06259999;0.02524201;0.049806;0.017;1.024096;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008100001;0.000406;0.08140799;0.0002879999;0.08980001;0.03823601;0.064502;0.017;1.024096;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008040001;0.000406;0.08140799;0.0002859999;0.08979;0.03823401;0.064732;0.017;1.024096;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000806;0.000416;0.08140799;0.0002859999;0.08978201;0.03823201;0.064596;0.017;1.024096;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008079999;0.0004000001;0.054834;0.0002319999;0.08981201;0.03823001;0.064666;0.017;1.024096;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007999998;0.000398;0.05483999;0.0002319999;0.06315;0.025768;0.049534;0.017;1.024096;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007919999;0.000402;0.05483999;0.0002319999;0.06315;0.02577001;0.049528;0.017;1.024096;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007939998;0.0004;0.054832;0.0002299999;0.06315;0.02577201;0.049542;0.017;1.024096;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007979998;0.0004019999;0.054832;0.0002299999;0.063124;0.02577201;0.04954;0.017;1.024096;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007899999;0.0004019999;0.05482999;0.0002279999;0.063118;0.02577001;0.049506;0.017;1.024096;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007979998;0.000418;0.054832;0.0002279999;0.06312;0.02577201;0.04950801;0.017;1.024096;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007959999;0.0004339999;0.08184199;0.0002879999;0.09015801;0.03795201;0.063726;0.018;1.022727;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000796;0.0004339999;0.08183599;0.0002879999;0.09013399;0.03795001;0.063242;0.018;1.022727;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000798;0.0004319999;0.081838;0.0002879999;0.09014;0.03795001;0.063214;0.018;1.022727;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007880001;0.0004319999;0.081834;0.0002899999;0.09009599;0.03794801;0.063088;0.018;1.022727;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007840001;0.0004;0.054526;0.0002319999;0.06274;0.0253;0.04872;0.018;1.022727;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007880002;0.0003979999;0.054526;0.0002319999;0.062716;0.02529801;0.060658;0.018;1.022727;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007900001;0.0003959999;0.054526;0.0002339999;0.0627;0.02529601;0.060656;0.018;1.022727;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007980002;0.0003939999;0.05452801;0.0002339999;0.06269;0.02529601;0.060638;0.018;1.022727;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008080001;0.0003939999;0.05452801;0.0002339999;0.062688;0.02529601;0.060682;0.018;1.022727;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000828;0.0003939999;0.054526;0.0002339999;0.062696;0.02529401;0.06067799;0.018;1.022727;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008339999;0.0004119999;0.08154;0.0002979999;0.062728;0.02529201;0.06057399;0.019;1.021505;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000826;0.000418;0.08155001;0.0002979999;0.08981;0.03895401;0.07540199;0.019;1.021505;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000818;0.000416;0.08155001;0.0002979999;0.08979401;0.03895201;0.07546599;0.019;1.021505;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00082;0.0004159999;0.08154801;0.0002979999;0.089788;0.03895001;0.07535;0.019;1.021505;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00081;0.00039;0.054408;0.0002299999;0.089824;0.03895001;0.075326;0.019;1.021505;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000806;0.00038;0.054398;0.0002279999;0.06256599;0.02595401;0.06027;0.019;1.021505;2;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000806;0.00038;0.054398;0.0002299999;0.06258799;0.02595801;0.060054;0.019;1.021505;2;
